,AZ_F1_11_a,AZ_F1_201_c,AZ_F1_202_b,AZ_F1_202_c,AZ_F1_202_d,AZ_F1_203_a,AZ_F1_203_e,AZ_F1_203_f,AZ_F1_203_g,AZ_F1_203_h,AZ_F1_206_a,AZ_F1_207_c,AZ_F1_3_b,AZ_F1_3_f,AZ_F1_3_g,AZ_F1_7_b,AZ_F1_7_c,AZ_F1_7_d
LOC121830527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nfkb1,17,28,19,17,28,23,20,24,29,25,22,31,28,21,18,41,22,18
Manba,6,8,16,11,10,10,9,12,11,15,14,16,1,8,7,4,4,10
LOC121830345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2d3,19,16,26,23,16,26,14,13,14,14,34,21,12,21,9,19,19,15
LOC107400796,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
Cisd2,30,36,24,38,30,32,25,20,27,26,31,27,26,38,25,39,26,27
Slc9b1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc9b2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bdh2,39,46.2,37,51,46,61,40,42.5,55,49,24,27,47.2,48,43,41,55,36
Cenpe,0,1,0,0,1,0,1,0,1,3,0,0,0,1,0,0,0,1
LOC121823506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tacr3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cxxc4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC107400817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102924484,0.5,0,0.5,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0
Tet2,7.5,8,7,4,5,5.5,9,7,7.5,11.5,9.5,8.5,6,7.5,4.5,6,7.5,6.5
Ppa2,31,30.5,26.5,33,33,28.5,18.5,24,32.5,32.5,24,23,25.5,29,23,32.5,22.5,30.5
LOC121830526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arhgef38,6,6,4,2,6,5,12,6,5,3,3,2,2,4,6,5,7,7
LOC121830340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ints12,28,24,16,28,30,38,28,45,39,40,35,20,30,35,23,41,34,50
Gstcd,3,1,2,2,0,1,0,2,0,4,2,0,1,0,2,0,1,1
LOC107400826,0,3,2,0,2,1,1,0,0,2,0,1,3,0,0,0,0,0
Npnt,20,28,31,46,45,49,46,41,34,24,35,19,21,20,20,39,39,30
LOC121830339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tbck,7,4,6,2,9,10,5.5,9,11,7,4,4,3,5,7,10,6,5
Aimp1,202.5,252,225,266,245,420.5,205.5,353.5,265,244.5,287.5,168,191,257,230.5,299.5,187,196
Gimd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dkk2,1,0,1,1,2,3,1,2,2,1,0,0,1,0,1,3,3,2
LOC121830524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papss1,3,6,5.5,6,6,4,4,1,4,8,3,4,1,3,10,3,3.5,5
LOC121830521,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2
LOC102905412,22,10,25,26,15,22,18,15,27,18,13.2,13,14,14,17,19,13,12
LOC107400846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sgms2,0,2.2,0.2,3.5,5,4,0.5,2.5,2.2,0,0.5,1.5,2,0.5,2.5,1.5,2.2,0
LOC121830337,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Hadh,162.5,106.5,128.5,135.5,180,126.5,84.5,110,112,161,116.5,112.5,97,121,116,115.5,120,140.5
Lef1,0,0,0,0,0,1,0,0.5,0,0.5,1.5,0.5,0.5,0,0.5,1,0,1.5
LOC121830336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102928213,0.5,1,1,0.5,1,1.33,1.5,0,0.5,0,1,1,1.5,1.33,0,1.5,1,1.2
LOC121830519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rpl34,182.27,156.9,224.25,267.83,263.23,238.22,213.67,195.9,227.87,260.3,176.38,163.8,205.17,295.53,177.3,245.67,231.4,214.6
Ostc,21,17,14,37,26,31,17,12,20,23,20,16,14,26,15,15,12,18
Etnppl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sec24b,10,37,26,29,34,30,18,30.5,27,26,41,31,19,20.5,25,31,30,23.5
Mcub,4,1,2,6,3,4,2,3,6,7,4,7,1,1,3,2,5,4
Casp6,1.5,1.5,2.5,3.5,3,3.5,5.5,6,7,6,4.5,2.5,3,3,4.5,0,1,5.5
Pla2g12a,77,44,48,70,92,49,64,85,73,139,77,34,60,80,53,42,72,65
LOC107400869,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0
Cfi,0,0,1,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,1
Gar1,9,6,11,11,9,21,7,23,20,12,13,7,10,9,7,12,5,7
Rrh,0,1,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
Lrit3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egf,106,84,107,179,122,138,145,149,153,72,193,124,44,54,107,98,84,96
LOC107400872,0,1,1,0,0,0,2,0,1,2,0,0,0,0,0,1,0,3
Elovl6,2,2,0,3,2,2,2,2,1,0,3,1,0,1,0,4,3,3
LOC121830518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102911331,2,6,3,3,7,5,10,7,8,7,3,5,9,3,5,7,4,2
LOC107400884,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0
Pitx2,20,12,15,20,30,11,12,11,13,24,15,25,16,13,13,19,15,20
LOC121830516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam241a,2,1,1,2,0,1,0,1,1,1,0,2,1,2,0,0,1,3
Ap1ar,17,14,20,14,16,17,6,22,18,10,21,11,7,19,14,23,15,12
Tifa,0,0,0,0,0,2,1,1,1,2,2.2,0,0,0,1,0,1,0
Zgrf1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Camk2d,0,1,5,0,1,1,1,5,0,1,2,2,1,0,2,1,4,2
LOC121830332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arsj,1,2,2,1,0,1,1,2,1,0,0,1,1,1,3,1,1,3
Ugt8,4,2,0,8,6,5,3,1,9,1,0,0,2,6,4,4,9,2
Trnak-cuu-55,0,0.2,0,0,0,0,0.2,0,0,0,0,0.2,0,0.5,0,0,0,0
LOC121830328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tram1l1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dot1l,9,20,19,13,13,12,21,26,14,24,17,22,5,9,7,14,9,23
Plekhj1,21,16,27,35,37,31,17,24,35,22,13,13,22,33,19,22,25,31
LOC121830330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ndst3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prss12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
LOC121830331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mettl14,15,28,32,22,23,30,19,24,14,28,29,29,25,25,17,21,23,19
Sec24d,6,7,7,10,8,3,5,6,6,13,9,9,0,10,4,10,2,11
LOC121830628,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0
LOC102916358,1.5,1.5,1,6,3,1,2.5,2.5,2.5,3.33,0.5,2.83,2.5,3.5,1,1,1,4.5
LOC121830326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Usp53,13,11,19,14,6,13,14,13,17,8,12,16,10,9,10,23,22,18
Myoz2,210,121.5,71.5,143,194.5,46,136,192,115,649,117.5,128.5,232.5,280,223,112,186,241
LOC121830327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synpo2,7,9,5,5,14,7,4,5,8,32,9,11,12.5,16,9,10,13,22
Trnak-cuu-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pde5a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LOC121830323,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fnbp1l,14,27,18,13,19,11,16,24,21,40,21,12,13,8,23,11,12,21
Bcar3,2,0,1,1,1,2,5,2,3,3,3,1,4,3,1,4,2,2
LOC121830320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830510,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dnttip2,39.5,40,58.5,51.5,58.5,65.5,53.5,52,63,45.5,42,53.5,46.5,42,47,37.5,45,50.5
Gclm,4.5,7,7.5,11,10,6,7,11,11.5,12,11,5.5,14,4,11.5,5.5,6,7.5
LOC121830321,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abca4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LOC102914691,0.75,0.5,0,0.75,1,0.58,0.5,0.5,0.67,0.75,0.33,0,0,1.67,0.25,0.5,0.5,0.58
Abcd3,104,59,88,54,85,44,81,108,69,123,74,69,66,73,69,76,66,77
Slc44a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830317,0,0,1,0,0,0,1,2,1,2,0,0,0,0,0,0,1,0
F3,0,1,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,2
Alg14,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
LOC102922865,91,94,108,143,108,191,117,131,152,55,140,99,95,103,99,170,93,83
LOC121830313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rwdd3,13,12,21,13,16,9,19,16,10,8,12,6,12,7,7,15,9,12
LOC121830508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830310,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ptbp2,6.5,12,18,8.5,14.5,15.5,14.5,14.5,17.5,13.5,19,12.5,13.5,8,9.5,15.5,8,10
LOC121830507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dpyd,6,7,19,13,10,9,10,6,4,16.5,5,15.5,6,7,6,5,9,9
Psmd10,6,6,4,9,3,9,7,4,8,5,4,6,3,9,6,4,6,5
LOC121830309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LOC121830307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trnam-cau-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snx7,5,1,9,7,10,10,7.2,12,4,4,8,11,6,8,7,10,6,5
Plppr5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LOC121830303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plppr4,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0
LOC121830506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmd,32,34,46.5,49,48,49,24.5,47.5,32,31.5,31.5,45,33.5,32,26.5,30,33.5,38
LOC107401321,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frrs1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agl,795,928,798,841,1080,1037,861,1151,1064,770,1123,1058,697,647.2,701,1252,877,1091
Slc35a3,10,6,13,1.5,9.25,8,13,14,13.5,11,14.2,7,5.5,4,10,10,11.5,8
LOC121830505,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sass6,0,5,1,2,1,1,7,5,4,3,4,3,2,0,2,3,3,2
Trmt13,1,7,4,4,3,7,4,5,3,6,2,8,4,4,1,6,3,11
Lrrc39,30,37,39,40,30,44,32,27,42,34,24,37,19,29,30,27,33,30
Dbt,73,59,67,70,54,59,60,87,77,113,83,60,48.33,66,81,65,73,85
Rtca,25,28,36,27,35,38,24,31,32,32,27,23,25,31,32,36,29,37
LOC121830299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cdc14a,10,30,47,24,20,38,28,32,29,27,42,37,6,16,14,27,20,37
LOC121830300,0,0,2,0,0,0,1,3,1,0,2,2,0,0,0,0,0,2
Gpr88,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
LOC121830504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vcam1,4,11,8,7,12,12,8,7,10,5,9,4,8,11,13,13,7,13
LOC121830637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Extl2,4,13,4,12,10,9,3,3,4,6,3,3,6,6,3,5,3,7
Slc30a7,8.5,4.5,12,10.5,9,15.5,21.5,16,15.5,25.5,17.5,12,12.5,9.5,7.5,12.5,10,19
Dph5,5.5,4.5,4,3,5,4.5,4,5.5,5,4,5.5,3.5,2,3,7.5,2.5,5.5,5.5
LOC121830298,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC121830503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S1pr1,61,47,41,73,102,76,44,98,87,115,65,60,83,67,55,80,67,102
Olfm3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Col11a1,1,2,4,13,4,9,0,6,6,19,1,2,1,4,5,3,0,2
LOC121830297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rnpc3,4,12,21,5,3,7,10,11,7,13,19,7,9,4,4,9,3,18
LOC102904345,205.67,224,242.83,323.58,302.17,281.25,270.17,232.5,302.67,214,266.17,273.75,252,246.33,214,306.83,227.83,260
LOC102915875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102916196,0.67,1,1.33,1.58,0.67,0,0.67,0,0.67,1,0.67,1.25,0,0.33,0,0.33,0.33,0
LOC102917546,5,1,3.5,2.25,4.5,4.25,4.5,2.5,3,4,2.5,2.75,3,6,4,2.5,2.5,3
LOC121830295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121828272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ntng1,0,1,1,2,2,0,0,1,0,0,0,0,0,1,0,2,2,0
Vav3,1,1,2,2,3,1,1,3,2,6,0,1,1,0,4,1,2,2
LOC102918676,3,3,8,10,7,2,9,5,6,11,3,6,2,6,6,5,4,8
LOC102918984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC107401491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam102b,17,14,24,42,24,27,16,19,41,22,19,13,16,22,17.5,20,14,14
LOC121830293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henmt1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prpf38b,37,47,40,42,57,37,60,66,62,59,45,58,34,28,29,54,45,42
Fndc7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
Stxbp3,2,3,1,3,2.5,4,1,3.67,5.5,0.5,3,4,0,0,1.5,1.83,4.5,2.67
Aknad1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Gpsm2,2,0,2,8,5,3,3,9,1,9,1,0,2,1,8,2,3,3
Clcc1,38,43,43,58,38,51,36,45,46,50,45,25,48,49,36,44,38,61
Wdr47,9.5,8,12,7,16,19,9.5,5.5,10,8.5,5,8,6,4,13,8,5,10.5
LOC121830490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taf13,138,91,174,180,237,168,118,199,161,284,148,120,114,161,151,138,89,122
Tmem167b,38,30,40,44,39,51,35,50,40,45,44,31,50,43,42,41,47,33
LOC121830640,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C6H1orf194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elapor1,3,1,1,0,0,0,1,0,3,1,1,0,0,0,1,1,0,2
LOC121830292,3,0,1,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0
Sars1,90,86,60,131,124,132,79,81,92,85,68,74,68,72,58,92,121,116
LOC121830496,1,4,2,0,0,0,3,2,0,2,0,3,0,0,1,1,0,0
Celsr2,10.5,2,3.5,8.5,4.5,7,2,8.5,6,9,8.5,4.5,5,2.5,4,7,6,5.5
Psrc1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mybphl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort1,30,25.5,40.5,42,43,49,33.5,43.5,48.5,26.5,36.5,30.5,19.5,32,32,44,43,32
Psma5,53,47,52,70,70,75,64,74,63,38,62,46,73,87,51,70,51,64
Sypl2,208,215,137,313,309,301,173,243,210,220,219,243,153,173,153,240,190,250
LOC121830291,1,0,6,0,0,2,3,5,0,1,4,2,1,0,0,0,1,7
Atxn7l2,4,7,2,4,8,3,6,8,2,7,8,4,3,6,6,6,5,5
LOC102927924,6,5,3,4,9,5,5,6,3,3,9,6,1,4,4,3,6,7
Amigo1,12,17,11,9,17,14,9,12,14,6,18,8,6,17,6,11,9,13
Gpr61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gnai3,0,1.5,1.5,0.5,0,0.5,0,0,1,0.5,0,0.5,1,0.5,1,0.5,0,0
Gnat2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102912205,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,0,1
LOC102903605,89,62,69.33,86,104,96,61,68,99,75,75,65,52.5,88,58,69,71,66
Ampd2,5,1,3,5,5,2,2,4,1,3,5,4,3,6,1,4,7,6
LOC102905684,109,93,63.33,154,98,148,75,44,121,75,79,103,118.5,103,46,166,82,90
LOC121820809,21,28.5,20,41.5,31.5,28,21,11.5,23.5,18.5,18.5,25,20.5,19,18.5,26.5,25.5,23.5
LOC121820810,101,93,53,99,145,80,46,84,73,153,57,98,101,96,81,95,50,72
LOC107401497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102904760,35,30,29.33,37,39,17,11,10,18,30,11,29,19,26,21,29,14,20
Gstm3,14.5,18,18.5,31.5,30,24.5,27,10,21,20,13.5,12.5,25.5,27,8.5,19,16,18.5
LOC121830288,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
Eps8l3,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,0,2,0
LOC107401498,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Csf1,4,3,6,7,12,1,4,6,6,10,2,4,4,6,2,4,4,6
Ahcyl1,40,45,43,45,55,38,41,53,41,60,50,45,34,32,48,43,37,57
Strip1,22,17,19,19.5,24,26,15,29,23,19,24,19,23,12,17,31,15,19
Alx3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ubl4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slc6a17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcnc4,81,72,90,95,63,110,62,133,126,69,104,72,87,84,69,87,68,91
Prok1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamtor5,45,31,45,62,47,53,53,35,51,47,40,27,38,69,33,41,39,28
Slc16a4,0,1,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,1
Rbm15,17,12,16,15,15,12,13,10,16,20,18,17,9,13,22,11,7,14
LOC102911293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcna10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kcna2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kcna3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cd53,3,3,16,17,5,9,10,4,6,16,4,13,8,8,7,4,8,10
Lrif1,31,29,38,26,37,37,40,33,59.5,32,47,23,32,24,22,44,20,24
Dram2,36,24,37,64,44,47,32,32,51,30,52,40,53,42,34,42,37,46
Cept1,20,21,16,22,10,20,19,26,14,23,16,20,10,19,14.5,18,16,26
Dennd2d,0,0,1,2,0,0,0,0,1,1,0,2,1,0,0,0,0,0
LOC107399687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102921824,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102918678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102913694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102917666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pifo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ovgp1,31,27,32,16,32,26,15,17,22,24,20,37,18,17,18,31,15,17
Wdr77,40,31,28,56,32,42,37,41,48,41,29,23,31,43,35,41,43,43
Inka2,4.5,8.5,2,4,8.5,7,7,6,10,6,7.5,6.5,3.5,8,4,6.5,6,5.5
LOC121830285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ddx20,17,11,21,9,21,16,14,19,12,9,14,12,12,11,11,20,13,11
Kcnd3,0,2,1,0,1,1,1,0,0,1,1,0,1,0,0,0,3,1
LOC121830284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wnt2b,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
LOC121830493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cttnbp2nl,24,17,10,8,21,18,8,11,9,20,10,17,16,9,8,15,8,19
LOC121830282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC102907700,0,0,0,0,0.5,1,0,0,0,0,0,0,0.5,0,0,0,0,0
Capza1,0,0.5,0,0,1,1.5,0,0,0.5,1,0.5,0.5,1.5,0.5,0.5,1,0.5,0.5
Ppm1j,15,23.5,26,24.5,12.5,19.5,21,33,20,16,26,23,16.5,14,16.5,18,16,26.5
Tafa3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Slc16a1,1,0,0,0,1,0,1,0,0,2,2,0,0,0,0,0,0,1
LOC121830281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrig2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magi3,5,1,5,2,4,3,4,4,0,8,3,6,3,5,1,4,1,6
Phtf1,1,6,2,4,5,0,0,5,2,5,3,4,1,2,3,1,1,3
Rsbn1,18,24,21,11,18,14,15,15,7,25,13,14,12,8,9,21,11,17
LOC121830278,0.8,0.4,1.4,0.4,1,1,0.6,2.6,0.4,3.4,2.2,0.2,0.4,2.4,0.4,0.8,0.8,1.8
Ptpn22,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bcl2l15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ap4b1,14,9,13,6,11,11,8,12,16,16,12.2,14,17,11,9,18,5,15
Dclre1b,3,2,4,3,9,1,4,4,1,5,4,4,4,7,4,6,2,8
LOC121830592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830274,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Hipk1,45,53,43,55.5,79.5,62,31.5,47,59,69.5,57.5,56.5,46.5,48,52,78,51,68.5
Olfml3,2,1,9,8,6,11,6,6,10,9,4,8,5,10,4,7,2,5
LOC121830276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830275,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0
LOC121830638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC121830272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim33,4,9,7,9,12,12,8,5,12,13,10,9,8,10,5,7,9,9
